x,y,B,is_init,is_unsafe
-0.34999999999999987,-1.45,2.1350000000000002,0,0
-0.32499999999999996,-1.45,2.118125,0,0
-0.2999999999999998,-1.45,2.1025,0,0
-0.2749999999999999,-1.45,2.0881250000000002,0,0
-0.25,-1.45,2.075,0,0
-0.22499999999999987,-1.45,2.0631250000000003,0,0
-0.19999999999999996,-1.45,2.0525,0,0
-0.17499999999999982,-1.45,2.0431250000000003,0,0
-0.1499999999999999,-1.45,2.035,0,0
-0.125,-1.45,2.028125,0,0
-0.09999999999999987,-1.45,2.0225,0,0
-0.07499999999999996,-1.45,2.0181250000000004,0,0
-0.04999999999999982,-1.45,2.015,0,0
-0.02499999999999991,-1.45,2.013125,0,0
0.0,-1.45,2.0125,0,0
0.025000000000000133,-1.45,2.013125,0,0
0.050000000000000044,-1.45,2.015,0,0
0.07500000000000018,-1.45,2.0181250000000004,0,0
0.10000000000000009,-1.45,2.0225000000000004,0,0
0.125,-1.45,2.028125,0,0
0.15000000000000013,-1.45,2.035,0,0
0.17500000000000004,-1.45,2.0431250000000003,0,0
0.20000000000000018,-1.45,2.0525,0,0
0.2250000000000001,-1.45,2.0631250000000003,0,0
0.25,-1.45,2.075,0,0
0.27500000000000013,-1.45,2.0881250000000002,0,0
0.30000000000000004,-1.45,2.1025,0,0
0.3250000000000002,-1.45,2.1181250000000005,0,0
0.3500000000000001,-1.45,2.1350000000000002,0,0
0.375,-1.45,2.153125,0,0
0.40000000000000013,-1.45,2.1725000000000003,0,0
0.42500000000000004,-1.45,2.193125,0,0
0.4500000000000002,-1.45,2.2150000000000003,0,0
0.4750000000000001,-1.45,2.238125,0,0
0.5,-1.45,2.2625,0,0
0.5249999999999999,-1.45,2.288125,0,0
0.5500000000000003,-1.45,2.3150000000000004,0,0
0.5750000000000002,-1.45,2.3431250000000006,0,0
0.6000000000000001,-1.45,2.3725000000000005,0,0
0.625,-1.45,2.403125,0,0
0.6499999999999999,-1.45,2.435,0,0
0.6750000000000003,-1.45,2.4681250000000006,0,0
0.7000000000000002,-1.45,2.5025000000000004,0,0
0.7250000000000001,-1.45,2.5381250000000004,0,0
0.75,-1.45,2.575,0,0
0.7749999999999999,-1.45,2.613125,0,0
0.8000000000000003,-1.45,2.6525000000000007,0,0
0.8250000000000002,-1.45,2.693125,0,0
0.8500000000000001,-1.45,2.7350000000000003,0,0
0.875,-1.45,2.778125,0,0
0.9000000000000004,-1.45,2.8225000000000007,0,0
0.9250000000000003,-1.45,2.868125000000001,0,0
0.9500000000000002,-1.45,2.9150000000000005,0,0
0.9750000000000001,-1.45,2.9631250000000002,0,0
1.0,-1.45,3.0125,0,0
1.0250000000000004,-1.45,3.063125000000001,0,0
1.0500000000000003,-1.45,3.1150000000000007,0,0
1.0750000000000002,-1.45,3.1681250000000007,0,0
1.1,-1.45,3.2225,0,0
1.125,-1.45,3.278125,0,0
1.1500000000000004,-1.45,3.335000000000001,0,0
1.1750000000000003,-1.45,3.393125000000001,0,0
1.2000000000000002,-1.45,3.4525000000000006,0,0
1.225,-1.45,3.5131250000000005,0,0
1.25,-1.45,3.575,0,0
1.2750000000000004,-1.45,3.6381250000000014,0,0
1.3000000000000003,-1.45,3.7025000000000006,0,0
1.3250000000000002,-1.45,3.7681250000000004,0,0
1.35,-1.45,3.8350000000000004,0,0
1.375,-1.45,3.903125,0,0
1.4000000000000004,-1.45,3.972500000000001,0,0
1.4250000000000003,-1.45,4.043125000000001,0,0
1.4500000000000002,-1.45,4.115,0,0
1.475,-1.45,4.188125,0,0
1.5,-1.45,4.2625,0,0
-1.5,-1.425,4.190625000000001,0,0
-1.475,-1.425,4.116250000000001,0,0
-1.45,-1.425,4.043125,0,0
-1.425,-1.425,3.9712500000000004,0,0
-1.4,-1.425,3.900625,0,0
-1.375,-1.425,3.8312500000000003,0,0
-1.35,-1.425,3.7631250000000005,0,0
-1.325,-1.425,3.69625,0,0
-1.3,-1.425,3.630625,0,0
-1.275,-1.425,3.56625,0,0
-1.25,-1.425,3.5031250000000003,0,0
-1.225,-1.425,3.4412500000000006,0,0
-1.2,-1.425,3.380625,0,0
-1.175,-1.425,3.3212500000000005,0,0
-1.15,-1.425,3.263125,0,0
-1.125,-1.425,3.2062500000000003,0,0
-1.1,-1.425,3.1506250000000007,0,0
-1.075,-1.425,3.0962500000000004,0,0
-1.05,-1.425,3.0431250000000003,0,0
-1.025,-1.425,2.99125,0,0
-1.0,-1.425,2.9406250000000003,0,0
-0.975,-1.425,2.8912500000000003,0,0
-0.95,-1.425,2.843125,0,0
-0.9249999999999999,-1.425,2.79625,0,0
-0.8999999999999999,-1.425,2.7506250000000003,0,0
-0.875,-1.425,2.7062500000000003,0,0
-0.85,-1.425,2.663125,0,0
-0.825,-1.425,2.6212500000000003,0,0
-0.7999999999999999,-1.425,2.5806250000000004,0,0
-0.7749999999999999,-1.425,2.5412500000000002,0,0
-0.75,-1.425,2.5031250000000003,0,0
-0.725,-1.425,2.4662500000000005,0,0
-0.7,-1.425,2.430625,0,0
-0.6749999999999999,-1.425,2.39625,0,0
-0.6499999999999999,-1.425,2.363125,0,0
-0.625,-1.425,2.3312500000000003,0,0
-0.6,-1.425,2.300625,0,0
-0.575,-1.425,2.27125,0,0
-0.5499999999999999,-1.425,2.243125,0,0
-0.5249999999999999,-1.425,2.21625,0,0
-0.5,-1.425,2.1906250000000003,0,0
-0.47499999999999987,-1.425,2.1662500000000002,0,0
-0.44999999999999996,-1.425,2.1431250000000004,0,0
-0.42500000000000004,-1.425,2.1212500000000003,0,0
-0.3999999999999999,-1.425,2.100625,0,0
-0.375,-1.425,2.0812500000000003,0,0
-0.34999999999999987,-1.425,2.0631250000000003,0,0
-0.32499999999999996,-1.425,2.04625,0,0
-0.2999999999999998,-1.425,2.030625,0,0
-0.2749999999999999,-1.425,2.0162500000000003,0,0
-0.25,-1.425,2.0031250000000003,0,0
-0.22499999999999987,-1.425,1.9912500000000002,0,0
-0.19999999999999996,-1.425,1.980625,0,0
-0.17499999999999982,-1.425,1.9712500000000002,0,0
-0.1499999999999999,-1.425,1.963125,0,0
-0.125,-1.425,1.95625,0,0
-0.09999999999999987,-1.425,1.9506249999999998,0,0
-0.07499999999999996,-1.425,1.9462500000000003,0,0
-0.04999999999999982,-1.425,1.943125,0,0
-0.02499999999999991,-1.425,1.94125,0,0
0.0,-1.425,1.940625,0,0
0.025000000000000133,-1.425,1.94125,0,0
0.050000000000000044,-1.425,1.943125,0,0
0.07500000000000018,-1.425,1.9462500000000003,0,0
0.10000000000000009,-1.425,1.9506250000000003,0,0
0.125,-1.425,1.95625,0,0
0.15000000000000013,-1.425,1.963125,0,0
0.17500000000000004,-1.425,1.9712500000000002,0,0
0.20000000000000018,-1.425,1.980625,0,0
0.2250000000000001,-1.425,1.9912500000000002,0,0
0.25,-1.425,2.0031250000000003,0,0
0.27500000000000013,-1.425,2.0162500000000003,0,0
0.30000000000000004,-1.425,2.030625,0,0
0.3250000000000002,-1.425,2.0462500000000006,0,0
0.3500000000000001,-1.425,2.0631250000000003,0,0
0.375,-1.425,2.0812500000000003,0,0
0.40000000000000013,-1.425,2.1006250000000004,0,0
0.42500000000000004,-1.425,2.1212500000000003,0,0
0.4500000000000002,-1.425,2.1431250000000004,0,0
0.4750000000000001,-1.425,2.1662500000000002,0,0
0.5,-1.425,2.1906250000000003,0,0
0.5249999999999999,-1.425,2.21625,0,0
0.5500000000000003,-1.425,2.2431250000000005,0,0
0.5750000000000002,-1.425,2.2712500000000007,0,0
0.6000000000000001,-1.425,2.300625,0,0
0.625,-1.425,2.3312500000000003,0,0
0.6499999999999999,-1.425,2.363125,0,0
0.6750000000000003,-1.425,2.3962500000000007,0,0
0.7000000000000002,-1.425,2.4306250000000005,0,0
0.7250000000000001,-1.425,2.4662500000000005,0,0
0.75,-1.425,2.5031250000000003,0,0
0.7749999999999999,-1.425,2.5412500000000002,0,0
0.8000000000000003,-1.425,2.580625000000001,0,0
0.8250000000000002,-1.425,2.6212500000000007,0,0
0.8500000000000001,-1.425,2.6631250000000004,0,0
0.875,-1.425,2.7062500000000003,0,0
0.9000000000000004,-1.425,2.7506250000000008,0,0
0.9250000000000003,-1.425,2.7962500000000006,0,0
0.9500000000000002,-1.425,2.8431250000000006,0,0
0.9750000000000001,-1.425,2.8912500000000003,0,0
1.0,-1.425,2.9406250000000003,0,0
1.0250000000000004,-1.425,2.991250000000001,0,0
1.0500000000000003,-1.425,3.0431250000000007,0,0
1.0750000000000002,-1.425,3.0962500000000004,0,0
1.1,-1.425,3.1506250000000007,0,0
1.125,-1.425,3.2062500000000003,0,0
1.1500000000000004,-1.425,3.2631250000000014,0,0
1.1750000000000003,-1.425,3.321250000000001,0,0
1.2000000000000002,-1.425,3.3806250000000007,0,0
1.225,-1.425,3.4412500000000006,0,0
1.25,-1.425,3.5031250000000003,0,0
1.2750000000000004,-1.425,3.566250000000001,0,0
1.3000000000000003,-1.425,3.630625000000001,0,0
1.3250000000000002,-1.425,3.696250000000001,0,0
1.35,-1.425,3.7631250000000005,0,0
1.375,-1.425,3.8312500000000003,0,0
1.4000000000000004,-1.425,3.9006250000000016,0,0
1.4250000000000003,-1.425,3.9712500000000013,0,0
1.4500000000000002,-1.425,4.043125000000001,0,0
1.475,-1.425,4.116250000000001,0,0
1.5,-1.425,4.190625000000001,0,0
-1.5,-1.4,4.12,0,0
-1.475,-1.4,4.045625,0,0
-1.45,-1.4,3.9725,0,0
-1.425,-1.4,3.900625,0,0
-1.4,-1.4,3.8299999999999996,0,0
-1.375,-1.4,3.760625,0,0
-1.35,-1.4,3.6925,0,0
